Product Code,Product Name,Product Price,Product Brand,Product Availability,Product Link
QX3037,1983 Memories To Treasure - Photo Holder,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Memories-To-Treasure--Photo-Holder_p_16462.html
QX4057,"1983 Miss Piggy, The Muppets - Rare",$129.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Miss-Piggy-The-Muppets--Rare_p_16463.html
QX4297,1983 Mother And Dad,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Mother-And-Dad_p_16464.html
QX4317,"1983 Mother And Dad, Ceramic Bell",$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Mother-And-Dad-Ceramic-Bell_p_27497.html
QX3007B,"1983 Norman Rockwell #4, Dress Rehearsal",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Norman-Rockwell-4-Dress-Rehearsal_p_16476.html
QX2127,1983 Peanuts,$34.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1983-Peanuts_p_16480.html
QX4089,1983 Peppermint Penguin,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Peppermint-Penguin_p_16482.html
QX4167,1983 Rainbow Angel,$38.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Rainbow-Angel_p_16486.html
QX4177,1983 Rocking Horse #3,$59.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Rocking-Horse-3_p_12835.html
QX3087,1983 Santa,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santa_p_16487.html
QX4019,"1983 Santa and Friends, Carrousel #6",$28.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santa-and-Friends-Carrousel-6_p_16410.html
QX4037,"1983 Santa Express, Here Comes Santa #5",$120.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1983-Santa-Express-Here-Comes-Santa-5_p_15131.html
QX4037DB,"1983 Santa Express, Here Comes Santa #5 - DB",$110.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santa-Express-Here-Comes-Santa-5--DB_p_24920.html
QX4077,1983 Santa Mountain Climber,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santa-Mountain-Climber_p_16468.html
QX4187,1983 Santa Ski Lift,$27.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1983-Santa-Ski-Lift_p_13516.html
QX4269,1983 Santa's On His Way,$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santas-On-His-Way_p_16490.html
QX4269NT,1983 Santa's On His Way NT,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Santas-On-His-Way-NT_p_25554.html
QX4249,1983 Scrimshaw Reindeer,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Scrimshaw-Reindeer_p_16491.html
QX2069,1983 Sister,$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Sister_p_16496.html
QX4097,1983 Skating Rabbit,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Skating-Rabbit_p_16497.html
QX4207,1983 Skiing Fox,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Skiing-Fox_p_16498.html
QX4207NB,1983 Skiing Fox NB,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Skiing-Fox-NB_p_25589.html
QX4009,1983 Sneaker Mouse,$18.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1983-Sneaker-Mouse_p_16499.html
QX2029,1983 Son,$42.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Son_p_16502.html
QX3047B,1983 Star Of Peace,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Star-Of-Peace_p_16504.html
QX3049,1983 Teacher,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Teacher_p_16505.html
QX4327,1983 Tenth Christmas Together,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Tenth-Christmas-Together_p_16507.html
QX2167,1983 The Annunciation,$33.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-The-Annunciation_p_16508.html
QX4039,1983 The Bellringers #5,$28.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1983-The-Bellringers-5_p_16509.html
QX3077,1983 Time For Sharing,$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Time-For-Sharing_p_16513.html
QX4049,1983 Tin Locomotive #2,$82.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Tin-Locomotive-2_p_16514.html
QX4049NB,1983 Tin Locomotive #2 NB,$39.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Tin-Locomotive-2-NB_p_25594.html
QX4149,1983 Tin Rocking Horse,$36.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1983-Tin-Rocking-Horse_p_16515.html
QX4304,1984 Thimble #7 - Angel,$26.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Thimble-7--Angel_p_16662.html
QX2461,1984 A Christmas Prayer,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-A-Christmas-Prayer_p_16519.html
QX2461DB,1984 A Christmas Prayer DB,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-A-Christmas-Prayer-DB_p_27656.html
QX2604,1984 A Gift of Friendship,$10.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-A-Gift-of-Friendship_p_16520.html
QX4434,1984 A Heart Full of Love,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-A-Heart-Full-of-Love_p_16585.html
QX2541,1984 A Savior is Born,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-A-Savior-is-Born_p_16521.html
QLX7044,1984 All Are Precious,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-All-Are-Precious_p_16523.html
QX4521,1984 Alpine Elf,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Alpine-Elf_p_16524.html
QX4321,1984 Amanda,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Amanda_p_16525.html
QX9041,1984 Baby's First Christmas,$36.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas_p_16529.html
QX9041,1984 Baby's First Christmas,$36.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas_p_16529.html
QX9041,1984 Baby's First Christmas,$36.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas_p_16529.html
QX2404,1984 Baby's First Christmas - Boy,$48.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas--Boy_p_16532.html
QX2404DB,1984 Baby's First Christmas - Boy DB,$43.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas--Boy-DB_p_27654.html
QX2401,1984 Baby's First Christmas - Girl,$85.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas--Girl_p_16533.html
QX2401DB,1984 Baby's First Christmas - Girl DB,$76.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas--Girl-DB_p_27653.html
QSH8121,1984 Baby's First Christmas - Stocking Hanger,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-First-Christmas--Stocking-Hanger_p_16535.html
QX2411,1984 Baby's Second Christmas,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Babys-Second-Christmas_p_16536.html
QX2531,1984 Baby-sitter,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Baby-sitter_p_16528.html
QX4431,1984 Bell Ringer Squirrel,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Bell-Ringer-Squirrel_p_16538.html
QX4431DB,1984 Bell Ringer Squirrel DB,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Bell-Ringer-Squirrel-DB_p_27479.html
QX2494,1984 Betsey Clark #12,$23.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Betsey-Clark-12_p_16539.html
QX2494NB,1984 Betsey Clark #12 NO BOX,$14.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Betsey-Clark-12-NO-BOX_p_25569.html
QX4624,1984 Betsey Clark Angel,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Betsey-Clark-Angel_p_16540.html
QX2611,1984 Child's Third Christmas,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Childs-Third-Christmas_p_16547.html
QX4441,1984 Christmas Owl,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Christmas-Owl_p_16550.html
QX4541,"1984 Cinnamon Bear with Jingle Bell, Porcelain Bear #2",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Cinnamon-Bear-with-Jingle-Bell-Porcelain-Bear-2_p_16629.html
QLX7014,1984 City Lights,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-City-Lights_p_16551.html
QX4471,"1984 Clothespin Soldier #3, Canadian",$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Clothespin-Soldier-3-Canadian_p_16553.html
QX2444,1984 Daughter,$58.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Daughter_p_16556.html
QX2444NB,1984 Daughter NB,$29.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Daughter-NB_p_27658.html
QX2571,1984 Father,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Father_p_16565.html
QX4364,1984 First Christmas Together,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-First-Christmas-Together_p_16568.html
QX4364,1984 First Christmas Together,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-First-Christmas-Together_p_16568.html
QX2564,1984 Flights of Fantasy,$32.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Flights-of-Fantasy_p_16571.html
QX4524,1984 Fortune Cookie Elf,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Fortune-Cookie-Elf_p_16572.html
QX2481,1984 Friendship,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Friendship_p_16573.html
QX2481DB,1984 Friendship DB,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Friendship-DB_p_27576.html
QX4444,1984 Frisbee Puppy,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Frisbee-Puppy_p_16574.html
QX2484,1984 From Our Home to Yours,$47.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-From-Our-Home-to-Yours_p_16575.html
QX2484NB,1984 From Our Home to Yours NB,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-From-Our-Home-to-Yours-NB_p_25573.html
QX4371,1984 Frosty Friends #5,$67.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Frosty-Friends-5_p_12751.html
QX4371-2,1984 Frosty Friends #5 (COPY),$67.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Frosty-Friends-5-COPY_p_27660.html
QX4511,1984 Gift of Music,$33.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Gift-of-Music_p_16576.html
QX4601,1984 Grandchild's First Christmas,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Grandchilds-First-Christmas_p_16578.html
QX4601,1984 Grandchild's First Christmas,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Grandchilds-First-Christmas_p_16578.html
QX2431,1984 Granddaughter,$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Granddaughter_p_16580.html
QX2561,1984 Grandparents,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Grandparents_p_16582.html
QX2424,1984 Grandson,$23.00,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Grandson_p_16583.html
QX4451,1984 Holiday Friendship,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Holiday-Friendship_p_16587.html
QX4451DB,1984 Holiday Friendship DB,$20.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Holiday-Friendship-DB_p_27652.html
QX2534,1984 Holiday Starburst,$18.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Holiday-Starburst_p_16589.html
QX2534NB,1984 Holiday Starburst NB,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Holiday-Starburst-NB_p_27662.html
QX4631,1984 Katybeth,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Katybeth_p_16595.html
QX2554,1984 Love,$25.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Love_p_16601.html
QX3494,"1984 Madonna and Child and St. John, Art Masterpiece #1",$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Madonna-and-Child-and-St-John-Art-Masterpiece-1_p_16527.html
QX4564SDB,1984 Marathon Santa - SDB,$14.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Marathon-Santa--SDB_p_13517.html
QX3434,1984 Mother,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Mother_p_16606.html
QX4344,1984 Musical Angel,$26.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Musical-Angel_p_16611.html
QX4344DB,1984 Musical Angel DB,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Musical-Angel-DB_p_27812.html
QX4351,1984 Napping Mouse,$17.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Napping-Mouse_p_16612.html
QLX7001,1984 Nativity,$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Nativity_p_16613.html
QX4594,1984 Needlepoint Wreath,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Needlepoint-Wreath_p_16614.html
QX2454,1984 New Home,$34.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-New-Home_p_16615.html
QX2511,1984 Norman Rockwell,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Norman-Rockwell_p_16616.html
QX3411,1984 Norman Rockwell #5 - Caught Napping,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Norman-Rockwell-5--Caught-Napping_p_16617.html
QX4394,"1984 Nostalgic Childhood - 1st Lamb, Nostalgic Childhood #1",$17.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Nostalgic-Childhood--1st-Lamb-Nostalgic-Childhood-1_p_16618.html
QX4394NB,"1984 Nostalgic Childhood - 1st Lamb, Nostalgic Childhood #1 NB",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Nostalgic-Childhood--1st-Lamb-Nostalgic-Childhood-1-NB_p_27663.html
QX4424,1984 Nostalgic Sled,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Nostalgic-Sled_p_16620.html
QX3464,1984 Old Fashioned Rocking Horse,$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Old-Fashioned-Rocking-Horse_p_16621.html
QX3464DB,1984 Old Fashioned Rocking Horse DB,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Old-Fashioned-Rocking-Horse-DB_p_27614.html
QX4551,1984 Old World Cuckoo Clock,$26.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Old-World-Cuckoo-Clock_p_16554.html
QX3531,1984 Ornament Display Stand,$3.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Ornament-Display-Stand_p_25686.html
QX2521,"1984 Peanuts, Peanuts Ball",$22.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Peanuts-Peanuts-Ball_p_16625.html
QX4561,1984 Peppermint 1984,$18.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Peppermint-1984_p_16627.html
QX4301,1984 Polar Bear Drummer,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Polar-Bear-Drummer_p_16628.html
QX4474,1984 Raccoon's Christmas,$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Raccoons-Christmas_p_16633.html
QX2544,1984 Reindeer Racetrack,$15.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Reindeer-Racetrack_p_16636.html
QX3474,"1984 Ring-Necked Pheasant, Holiday Wildlife - 3rd",$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Ring-Necked-Pheasant-Holiday-Wildlife--3rd-_p_16590.html
QX4354,1984 Rocking Horse #4,$47.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Rocking-Horse-4_p_12752.html
QX4354DB,1984 Rocking Horse #4 - DB,$42.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Rocking-Horse-4--DB_p_24925.html
QX4571,1984 Roller Skating Rabbit,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Roller-Skating-Rabbit_p_16638.html
QX4334,1984 Santa Mouse,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Santa-Mouse_p_16642.html
QX4504,1984 Santa Star,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Santa-Star_p_16643.html
QLX7024,1984 Santa's Arrival,$32.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Santas-Arrival_p_16646.html
QX4324,"1984 Santa's Deliveries, Here Comes Santa #6",$42.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Santas-Deliveries-Here-Comes-Santa-6_p_13825.html
QX4324DB,"1984 Santa's Deliveries, Here Comes Santa #6 - DB",$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Santas-Deliveries-Here-Comes-Santa-6--DB_p_24921.html
QLX7004,1984 Santa's Workshop,$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Santas-Workshop_p_16647.html
QX2524,1984 Shirt Tales,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Shirt-Tales_p_16648.html
QX2524DB,1984 Shirt Tales DB,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Shirt-Tales-DB_p_27657.html
QX2594,1984 Sister,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Sister_p_16649.html
QX4391,1984 Snoopy and Woodstock,$54.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Snoopy-and-Woodstock_p_15200.html
QX4314,1984 Snowmobile Santa,$16.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Snowmobile-Santa_p_13518.html
QX4501,1984 Snowy Seal,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Snowy-Seal_p_16651.html
QX4501DB,1984 Snowy Seal DB,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Snowy-Seal-DB_p_27575.html
QX2434,1984 Son,$52.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Son_p_16653.html
QX2434DB,1984 Son DB,$48.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Son-DB_p_27655.html
QX2434NB,1984 Son NB,$26.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Son-NB_p_27659.html
QLX7011,1984 Sugarplum Cottage,$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Sugarplum-Cottage_p_16655.html
QX2491,1984 Teacher,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Teacher_p_16656.html
QX3444,1984 Thank You - Gratitude,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Thank-You--Gratitude_p_16584.html
QX4384,1984 The Bellringers #6,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-The-Bellringers-6_p_16658.html
QX4384DB,1984 The Bellringers #6 DB,$16.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-The-Bellringers-6-DB_p_27422.html
QX3431,1984 The Fun of Friendship,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-The-Fun-of-Friendship_p_16659.html
QX4311,1984 Three Kittens in a Mitten,$27.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Three-Kittens-in-a-Mitten_p_16663.html
QX4404,1984 Tin Locomotive #3,$28.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-Tin-Locomotive-3_p_16665.html
QX4481,"1984 Victorian Doll House, Nostalgic Houses & Shops #1 - HTF",$119.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Victorian-Doll-House-Nostalgic-Houses-Shops-1--HTF_p_16619.html
QLX7021,1984 Village Church,$22.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1984-Village-Church_p_16671.html
QX9051,1984 White Christmas,$37.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1984-White-Christmas_p_16672.html
QX3772,1985 Art Masterpiece #2 - Madonna of the Pomegranate,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Art-Masterpiece-2--Madonna-of-the-Pomegranate_p_16675.html
QX4012,1985 Baby Locket,$47.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Baby-Locket_p_16676.html
QX4995,1985 Baby's First Christmas,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas_p_16678.html
QX4995,1985 Baby's First Christmas,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas_p_16678.html
QX4995,1985 Baby's First Christmas,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas_p_16678.html
QX4995,1985 Baby's First Christmas,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas_p_16678.html
QX4995,1985 Baby's First Christmas,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas_p_16678.html
QX3702DB,1985 Baby's First Christmas DB,$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babys-First-Christmas-DB_p_27607.html
QX2642B,1985 Babysitter,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Babysitter_p_16677.html
QX4912,1985 Baker Elf,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Baker-Elf_p_16685.html
QX4805,1985 Beary Smooth Ride,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Beary-Smooth-Ride_p_16688.html
QX5085,1985 Betsey Clark,$14.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Betsey-Clark_p_16689.html
QX4815,1985 Bottlecap Fun Bunnies,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Bottlecap-Fun-Bunnies_p_16691.html
QX3742,1985 Candle Cameo,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Candle-Cameo_p_16693.html
QX4705,1985 Candy Apple Mouse,$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Candy-Apple-Mouse_p_16694.html
QX5125,1985 Charming Angel,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Charming-Angel_p_16696.html
QX4905,1985 Children in the Shoe,$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Children-in-the-Shoe_p_16698.html
QX4905DB,1985 Children in the Shoe DB,$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Children-in-the-Shoe-DB_p_27618.html
QX4755,1985 Child's Third Christmas,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Childs-Third-Christmas_p_16697.html
QLX7032,1985 Chris Mouse #1,$29.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Chris-Mouse-1_p_16699.html
QLX7105,1985 Christmas Eve Visit,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Christmas-Eve-Visit_p_16700.html
QLX7105DB,1985 Christmas Eve Visit DB,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Christmas-Eve-Visit-DB_p_27608.html
QX5075B,1985 Christmas Treats,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Christmas-Treats_p_16701.html
QX4792,"1985 Cinnamon Bear, Porcelain Bear #3",$23.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1985-Cinnamon-Bear-Porcelain-Bear-3_p_16775.html
QX4715,"1985 Clothespin Soldier #4, Scottish Highlander",$14.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1985-Clothespin-Soldier-4-Scottish-Highlander_p_16702.html
QX4772,1985 Dapper Penguin,$14.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Dapper-Penguin_p_16705.html
QX5032,1985 Daughter,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Daughter_p_16706.html
QX4812,1985 Do Not Disturb Bear,$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Do-Not-Disturb-Bear_p_16707.html
QX4742,1985 Doggy in a Stocking,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Doggy-in-a-Stocking_p_16708.html
QX4735,1985 Engineering Mouse,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Engineering-Mouse_p_16711.html
QX3534-B,1985 Expandable Ornament Display Stand,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Expandable-Ornament-Display-Stand_p_25625.html
QX3762,1985 Father,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Father_p_16712.html
QX5072,1985 First Christmas Together,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-First-Christmas-Together_p_16716.html
QX5072,1985 First Christmas Together,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-First-Christmas-Together_p_16716.html
QX2612NB,1985 First Christmas Together NB,$19.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1985-First-Christmas-Together-NB-_p_25627.html
QX5062,1985 Friendship,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Friendship_p_16719.html
QX5062,1985 Friendship,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Friendship_p_16719.html
QX5202,"1985 From Our Home to Yours, Needlepoint",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-From-Our-Home-to-Yours-Needlepoint_p_13500.html
QX4822,1985 Frosty Friends #6,$69.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Frosty-Friends-6_p_12753.html
QX4822DB,1985 Frosty Friends #6 DB,$64.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Frosty-Friends-6-DB_p_25643.html
QX3802,1985 Godchild,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Godchild_p_16721.html
QX2652DB,1985 Good Friends - Frosty Friends Complement DB,$25.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Good-Friends--Frosty-Friends-Complement-DB_p_27612.html
QX2605,1985 Grandchild's First Christmas,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Grandchilds-First-Christmas_p_16724.html
QX2605,1985 Grandchild's First Christmas,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Grandchilds-First-Christmas_p_16724.html
QX2635B,1985 Granddaughter,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Granddaughter_p_16726.html
QX2625,1985 Grandmother,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1985-Grandmother_p_16727.html
